gvkey,fyear,at,ebit,ebitda,ni,ppent,sale,naics
031521,2017.0,6243.4,,,,38.7,,523130
031542,2017.0,4.662,-4.565,-4.519,-6.959,0.166,0.008,325413
031553,2017.0,4452.7,213.1,355.5,34.5,3708.0,677.7,486
031559,2017.0,136.847,-45.582,-45.462,-50.545,0.432,0.0,325414
031560,2017.0,1450.68,59.069,123.886,148.245,958.215,453.589,711212
031564,2017.0,1861.639,133.787,236.011,5.135,80.228,1024.191,518210
031565,2017.0,,,,,,,525910
031566,2017.0,,,,,,,525910
031567,2017.0,273.714,13.702,25.12,7.197,111.591,417.325,336390
031578,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,999990
031584,2017.0,,,,,,,525910
031585,2017.0,3366.13,68.231,76.498,21.695,95.224,186.861,522110
031585,2017.0,3366.13,,,,95.224,,522110
031587,2017.0,16332.8,2030.2,2641.4,1714.3,3200.7,22245.5,452319
031592,2017.0,262.007,-0.67,-0.67,0.281,0.0,0.0,999990
031596,2017.0,29726.0,1323.0,2173.0,567.0,20723.0,5536.0,2211
031602,2017.0,467.053,-25.09,23.063,-22.452,185.364,342.326,238910
031606,2017.0,533.629,12.427,12.838,3.644,2.546,25.91,522110
031606,2017.0,533.629,,,,2.546,,522110
031607,2017.0,1566.434,163.387,237.387,52.411,249.715,1289.386,511210
031612,2017.0,24.881,-5.654,-5.311,-14.09,12.486,0.0,325412
031617,2017.0,719.773,14.681,26.67,11.618,52.397,1418.439,236
031621,2017.0,62.508,-0.365,-0.365,-0.041,0.0,0.0,999990
031624,2017.0,517.709,-176.047,-149.209,-210.143,230.828,881.191,454110
031626,2017.0,4.572,-0.954,-0.676,-4.61,0.052,0.0,212230
031628,2017.0,130.715,-39.617,-38.689,-38.707,2.319,17.545,325414
031629,2017.0,423.026,21.196,36.896,30.999,325.978,276.411,512131
031631,2017.0,76.247,-145.688,-138.583,-157.659,12.246,125.904,519130
031653,2017.0,22.052,-6.531,-6.325,-5.501,0.499,15.796,6219
031656,2017.0,52.688,-23.008,-22.913,-22.604,0.154,0.0,325414
031657,2017.0,96.379,-29.209,-29.209,-29.955,0.062,0.0,325412
031673,2017.0,35316.47,2018.274,2441.197,364.484,1797.945,153143.826,424210
031674,2017.0,740.252,21.175,35.356,3.091,71.551,2193.436,454110
031692,2017.0,20086.94,367.94,472.287,304.04,695.741,1039.319,522110
031692,2017.0,20086.94,,,,695.741,,522110
031694,2017.0,,,,,,,525910
031695,2017.0,,,,,,,525910
031703,2017.0,794.46,11.93,13.086,5.158,10.607,35.168,522110
031703,2017.0,794.46,,,,10.607,,522110
031714,2017.0,21.31,-3.826,-3.772,-9.866,2.299,19.796,454110
031717,2017.0,14066.451,326.475,613.288,292.227,1649.284,4511.883,531120
031718,2017.0,1375.06,27.098,28.602,13.697,15.399,53.714,522110
031718,2017.0,1375.06,,,,15.399,,522110
031719,2017.0,,,,,,,525910
031724,2017.0,,,,,,,525910
031726,2017.0,,,,,,,525910
031729,2017.0,,,,,,,525910
031738,2017.0,13.567,0.791,0.994,0.701,3.866,7.622,423690
031744,2017.0,324.996,6.614,7.055,2.441,4.26,15.774,522120
031744,2017.0,324.996,,,,4.26,,522120
031752,2017.0,1176.231,66.461,89.522,50.377,26.081,855.34,541219
031758,2017.0,3935.443,337.694,,214.984,,683.52,531120
031764,2017.0,2468.154,44.72,47.19,15.976,8.612,84.864,522110
031764,2017.0,2468.154,,,,8.612,,522110
031771,2017.0,,,,,,,525910
031772,2017.0,45.346,2.687,2.92,2.591,10.449,25.339,3339
031774,2017.0,224192.0,-699.0,-659.0,-378.0,0.0,6605.0,524113
031775,2017.0,11.128,2.425,3.005,2.078,0.486,14.524,533110
031780,2017.0,,,,,,,525910
031782,2017.0,450.507,-0.376,-0.376,-0.376,0.0,0.0,713210
031796,2017.0,512.555,44.935,53.437,-23.787,45.173,300.619,325412
031802,2017.0,3793.0,625.0,826.0,285.0,1316.0,4849.0,336310
031804,2017.0,146.894,-0.306,-0.306,0.856,0.0,0.0,999990
031805,2017.0,13.975,-6.548,-6.537,-12.097,0.077,1.559,334510
031806,2017.0,34.345,-6.038,-5.563,-17.952,3.045,37.069,4483
031809,2017.0,,,,,,,525910
031815,2017.0,,,,,,,525910
031816,2017.0,,,,,,,525910
031819,2017.0,2021.383,118.966,118.966,84.2,0.0,165.001,523910
031823,2017.0,2847.0,118.0,245.0,134.0,1367.0,2209.0,325180
031825,2017.0,5.322,-21.523,-21.504,-21.903,0.487,0.425,336350
031826,2017.0,61.173,8.08,8.518,5.874,5.646,44.952,331110
031829,2017.0,1212.622,35.87,146.243,-71.709,289.441,2373.695,4481
031837,2017.0,,,,,,,525910
031838,2017.0,,,,,,,525910
031839,2017.0,256.481,2.384,2.844,-0.186,5.29,9.886,522120
031839,2017.0,256.481,,,,5.29,,522120
031840,2017.0,,,,,,,525910
031841,2017.0,,,,,,,525910
031843,2017.0,508.059,-53.425,-30.504,-82.955,29.265,358.246,334220
031845,2017.0,259.7,-7.8,10.0,-21.8,189.2,154.0,213112
031846,2017.0,5469.6,785.9,1102.1,596.0,2429.8,8080.1,722511
031848,2017.0,22.17,-11.421,-11.421,-12.258,0.0,0.0,325412
031882,2017.0,323.52,-5.896,-5.801,-969.571,0.161,0.0,517311
031884,2017.0,,,,,,,525910
031885,2017.0,,,,,,,525910
031886,2017.0,,,,,,,525910
031887,2017.0,3468.487,461.802,573.959,342.284,394.241,2066.737,334510
031889,2017.0,,,,,,,525910
031890,2017.0,,,,,,,525910
031891,2017.0,,,,,,,525910
031892,2017.0,,,,,,,525910
031895,2017.0,3565.184,59.762,64.127,25.993,47.708,142.051,522110
031895,2017.0,3565.184,,,,47.708,,522110
031914,2017.0,3296.65,-1.638,,-46.494,0.0,270.91,531120
031942,2017.0,0.165,-0.172,-0.172,-2.672,0.0,0.0,325412
031950,2017.0,,,,,,,525910
031954,2017.0,,,,,,,532490
031958,2017.0,728.513,7.586,8.882,-1.823,0.0,23.234,531190
031966,2017.0,3355.385,172.766,,94.352,,200.6,525990
031982,2017.0,12.661,-9.488,-9.135,-11.366,1.393,0.109,336111
031994,2017.0,2499.13,95.764,95.764,53.305,0.0,117.837,525990
031998,2017.0,,,,,,,525910
032010,2017.0,,,,,,,525910
032018,2017.0,116.133,-39.875,-39.588,-42.211,0.786,0.0,325414
032030,2017.0,,,,,,,525910
032038,2017.0,,,,,,,525910
032042,2017.0,45.928,-0.128,-0.128,0.055,0.0,0.0,999990
032046,2017.0,268.804,-108.662,-108.434,-109.751,0.077,55.209,325414
032050,2017.0,,,,,,,525910
032066,2017.0,,,,,,,525910
032069,2017.0,,,,,,,525910
032070,2017.0,,,,,,,525910
032074,2017.0,1714.838,29.905,128.795,-204.285,132.908,1152.324,518210
032078,2017.0,27.26,-6.196,-5.453,-20.694,0.353,1.723,325413
032086,2017.0,1935.358,80.266,219.74,-123.042,53.578,631.637,519130
032090,2017.0,277.358,-0.378,-0.378,0.522,0.0,0.0,999990
032098,2017.0,236.296,,,,0.0,,238
032102,2017.0,281.955,-15.972,-8.796,-15.002,22.318,370.036,531210
032106,2017.0,57050.0,678.0,1781.0,36.0,6959.0,17259.0,213112
032130,2017.0,148.425,-35.456,-35.252,-115.455,0.033,0.0,325414
032146,2017.0,403.109,,,,0.0,,999990
032150,2017.0,,,,,,,525910
032154,2017.0,6071.807,73.209,,-71.753,,540.658,531120
032183,2017.0,3.405,-1.17,-1.17,-1.192,1.812,0.0,212291
032184,2017.0,,,,,,,525910
032187,2017.0,,,,,,,525910
032188,2017.0,,,,,,,525910
032192,2017.0,71.006,-13.234,-4.338,-23.436,10.418,54.514,713940
032193,2017.0,72.167,-25.789,-25.238,-25.98,14.353,0.508,325414
032197,2017.0,,,,,,,525910
032198,2017.0,,,,,,,525910
032199,2017.0,,,,,,,525910
032200,2017.0,,,,,,,525910
032202,2017.0,,,,,,,525910
032203,2017.0,,,,,,,525910
032204,2017.0,,,,,,,525910
032205,2017.0,,,,,,,525910
032210,2017.0,,,,,,,525910
032211,2017.0,,,,,,,525910
032213,2017.0,2.374,-4.547,-4.508,-4.49,0.19,0.0,212221
032215,2017.0,11.632,-3.508,-3.424,-5.319,0.141,0.228,518210
032218,2017.0,53.357,-0.531,-0.531,-0.009,0.0,0.0,713990
032219,2017.0,140.845,13.289,16.689,-3.493,15.0,266.687,325412
032228,2017.0,312.712,-3.939,-3.937,-2.52,0.017,0.0,54151
032233,2017.0,14.26,-2.726,-2.726,-11.503,0.0,0.0,325412
032234,2017.0,,,,,,,525910
032235,2017.0,,,,,,,525910
032236,2017.0,,,,,,,525990
032238,2017.0,131.082,1.959,2.126,0.34,4.361,6.428,522120
032238,2017.0,131.082,,,,4.361,,522120
032239,2017.0,,,,,,,525990
032244,2017.0,116.091,-35.638,-35.532,-35.326,73.226,0.0,221210
032245,2017.0,85.222,-13.474,-13.233,-7.783,1.089,1.731,325414
032246,2017.0,12.845,-4.112,-4.102,-4.113,3.31,0.0,2111
032250,2017.0,,,,,,,525990
032253,2017.0,925.522,9.032,10.66,-4.387,27.172,42.093,522120
032253,2017.0,925.522,,,,27.172,,522120
032254,2017.0,1.26,-3.312,-3.309,-3.314,0.008,0.0,325414
032255,2017.0,3.721,-3.973,-3.973,-3.973,0.0,0.0,325412
032261,2017.0,30.478,-0.414,-0.414,-1.817,0.0,0.0,999990
032263,2017.0,,,,,,,525910
032264,2017.0,,,,,,,525910
032265,2017.0,,,,,,,525910
032266,2017.0,,,,,,,525910
032267,2017.0,90.391,-15.847,-15.692,-23.14,1.952,3.395,325414
032269,2017.0,20.351,-6.092,-4.794,-2.178,3.57,3.303,334510
032270,2017.0,,,,,,,525910
032271,2017.0,9.892,-6.632,-6.35,-10.583,0.059,0.0,325412
032273,2017.0,61.925,,,,0.0,,525990
032283,2017.0,79.203,20.752,20.791,24.048,0.222,25.116,522298
032285,2017.0,4415.455,196.418,373.79,57.603,1230.384,1472.101,325180
032294,2017.0,81.132,10.253,11.82,5.978,39.833,35.551,327120
032298,2017.0,21.028,-21.389,-21.338,-21.401,0.108,0.0,325412
032303,2017.0,275.659,-9.439,36.248,-21.156,128.518,438.033,213112
032304,2017.0,,,,,,,525910
032305,2017.0,2.86,-2.184,-2.073,-2.386,0.054,3.575,334511
032315,2017.0,19.811,0.268,0.632,0.115,3.521,28.98,311111
032316,2017.0,43.629,-11.481,-10.897,-21.969,1.222,4.361,325412
032321,2017.0,4.375,-7.425,-7.415,-7.465,0.002,0.0,325414
032322,2017.0,61.743,1.69,1.7,22.789,,10.657,512110
032323,2017.0,5.476,-79.362,-79.287,-79.341,0.938,0.0,212221
032332,2017.0,738.694,71.239,85.065,42.366,16.171,523.94,519130
032334,2017.0,249.634,-51.391,-50.843,-50.384,11.854,0.0,325414
032342,2017.0,0.05,,,,0.009,,3399
032343,2017.0,,,,,,,525910
032344,2017.0,,,,,,,525910
032345,2017.0,148.732,6.522,10.958,-12.569,1.362,154.307,541512
032347,2017.0,63.493,-29.585,-29.583,-31.288,1.381,0.0,325414
032348,2017.0,50.114,-4.772,-4.749,-7.92,0.2,0.0,325414
032349,2017.0,78.448,9.212,11.429,6.885,33.963,20.697,325412
032352,2017.0,326.233,40.635,46.246,17.905,19.083,740.749,3352
032355,2017.0,693.567,,,,0.0,,999990
032356,2017.0,31.969,-5.953,-5.848,-6.252,0.28,0.0,325413
032357,2017.0,,,,,,,525910
032362,2017.0,,,,,,,525910
032364,2017.0,58.05,,,,0.0,,999990
032365,2017.0,99.699,-40.824,-38.514,-40.377,9.783,2.444,325412
032366,2017.0,359.299,14.571,16.634,20.603,6.27,574.897,454110
032371,2017.0,229.738,9.334,15.433,7.115,40.163,140.803,611110
032372,2017.0,2707.099,197.389,369.391,67.629,2122.297,1389.124,212112
032373,2017.0,,,,,,,525910
032378,2017.0,135.197,-27.503,-27.297,-29.686,0.355,0.0,325414
032380,2017.0,32.97,-17.282,-16.708,-17.842,1.138,21.297,334510
032381,2017.0,130.359,-30.098,-29.836,-31.232,0.484,0.0,325414
032382,2017.0,371.897,-19.266,-13.93,-63.509,14.736,512.763,334310
032383,2017.0,199.095,-50.935,-50.785,-50.284,0.838,0.0,325414
032384,2017.0,,,,,,,525910
032385,2017.0,,,,,,,525910
032386,2017.0,,,,,,,525910
032390,2017.0,,,,,,,525910
032391,2017.0,,,,,,,525910
032392,2017.0,,,,,,,525910
032393,2017.0,,,,,,,525910
032394,2017.0,,,,,,,525910
032395,2017.0,0.035,-0.994,-0.993,-1.139,0.0,0.0,325412
032396,2017.0,2.215,-6.077,-5.938,-7.791,0.024,0.423,339112
032406,2017.0,,,,,,,525910
032413,2017.0,605.658,76.455,79.128,60.877,69.488,108.151,486
032415,2017.0,,,,,,,525910
032416,2017.0,,,,,,,525910
032417,2017.0,,,,,,,525910
032418,2017.0,,,,,,,525910
032428,2017.0,,,,,,,525910
032429,2017.0,,,,,,,525910
032430,2017.0,,,,,,,525910
032441,2017.0,,,,,,,525910
032442,2017.0,,,,,,,525910
032443,2017.0,,,,,,,525910
032446,2017.0,,,,,,,525910
032449,2017.0,,,,,,,525910
032450,2017.0,207.01,-0.086,-0.086,0.337,0.0,0.0,999990
032451,2017.0,241.136,-48.53,-48.366,-48.902,2.564,0.0,325412
032452,2017.0,139.46,,,,0.0,,999990
032453,2017.0,2978.715,473.741,474.631,332.671,0.709,737.785,522291
032454,2017.0,,,,,,,525910
032455,2017.0,,,,,,,525910
032456,2017.0,17.101,-3.294,-3.274,-3.315,2.434,0.127,336111
032457,2017.0,,,,,,,525910
032458,2017.0,,,,,,,525910
032459,2017.0,24.369,-13.948,-13.944,-14.194,0.063,0.0,325412
032461,2017.0,,,,,,,525910
032462,2017.0,,,,,,,525910
032463,2017.0,,,,,,,525910
032464,2017.0,,,,,,,525910
032465,2017.0,,,,,,,525910
032469,2017.0,1434.759,19.476,108.6,-15.208,1133.572,378.275,519130
032478,2017.0,,,,,,,525910
032479,2017.0,,,,,,,525910
032480,2017.0,,,,,,,525910
032481,2017.0,,,,,,,525910
032482,2017.0,,,,,,,525910
032483,2017.0,346.222,,,,0.0,,999990
032486,2017.0,,,,,,,525910
032491,2017.0,,,,,,,525910
032494,2017.0,,,,,,,525910
032495,2017.0,,,,,,,525910
032496,2017.0,,,,,,,525910
032497,2017.0,,,,,,,525910
032498,2017.0,,,,,,,525910
032500,2017.0,,,,,,,525910
032501,2017.0,,,,,,,525910
032502,2017.0,1467.262,28.596,66.4,-103.118,53.292,744.186,519130
032503,2017.0,,,,,,,525910
032505,2017.0,,,,,,,525910
032519,2017.0,1759.855,31.794,32.772,12.369,6.268,72.053,522110
032519,2017.0,1759.855,,,,6.268,,522110
032520,2017.0,,,,,,,525910
032524,2017.0,110.366,-2.95,1.77,-5.417,9.973,103.371,334413
032525,2017.0,93.479,-41.73,-41.367,-38.743,1.164,1.979,325414
032526,2017.0,415.196,-97.267,-93.564,-96.359,59.557,154.519,519130
032527,2017.0,,,,,,,525910
032528,2017.0,630.313,50.693,82.668,3.725,40.438,516.084,339930
032529,2017.0,96.249,-20.95,-20.877,-21.65,0.127,0.0,325414
032530,2017.0,287.871,-35.257,-23.51,-99.407,31.446,337.953,511210
032533,2017.0,,,,,,,525910
032534,2017.0,,,,,,,525910
032535,2017.0,,,,,,,525910
032536,2017.0,,,,,,,525910
032537,2017.0,,,,,,,525910
032541,2017.0,176.594,15.274,19.069,13.199,16.563,316.861,518210
032542,2017.0,,,,,,,525910
032543,2017.0,,,,,,,525910
032545,2017.0,300.684,14.049,21.689,-7.373,15.397,148.975,611630
032546,2017.0,1988.28,-502.356,-461.434,-560.485,74.348,417.687,519130
032547,2017.0,5961.524,425.714,695.735,126.885,1996.514,2449.484,212230
032548,2017.0,,,,,,,525910
032549,2017.0,,,,,,,525910
032550,2017.0,,,,,,,525910
032551,2017.0,,,,,,,525910
032554,2017.0,,,,,,,525910
032555,2017.0,,,,,,,525910
032556,2017.0,,,,,,,525910
032557,2017.0,295.662,-87.732,-81.664,-91.205,23.26,220.871,541511
032558,2017.0,0.871,,,,0.0,,3222
032560,2017.0,0.122,-1.344,-1.343,-1.414,0.001,0.057,339112
032561,2017.0,302.291,-0.154,-0.154,0.119,0.0,0.0,999990
032563,2017.0,69.566,,,,0.0,,999990
032564,2017.0,381.343,-7.93,25.167,23.82,280.661,115.445,212230
032565,2017.0,,,,,,,525910
032566,2017.0,,,,,,,525910
032567,2017.0,,,,,,,525910
032568,2017.0,,,,,,,525910
032569,2017.0,,,,,,,525910
032570,2017.0,,,,,,,525910
032571,2017.0,104.494,14.617,20.329,5.971,14.946,162.955,519130
032574,2017.0,1583.791,77.686,138.801,45.82,304.132,1375.308,446130
032575,2017.0,,,,,,,525910
032576,2017.0,,,,,,,525910
032577,2017.0,,,,,,,525910
032580,2017.0,9739.712,,,,74.3,,531120
032582,2017.0,,,,,,,525910
032583,2017.0,,,,,,,525910
032585,2017.0,,,,,,,525910
032586,2017.0,,,,,,,525910
032588,2017.0,,,,,,,525910
032589,2017.0,60.835,-9.635,-8.315,-11.031,33.122,0.0,212230
032592,2017.0,29.236,4.676,4.697,2.506,0.0,9.276,722511
032600,2017.0,3081.083,59.606,64.038,27.571,53.607,130.309,522110
032600,2017.0,3081.083,,,,53.607,,522110
032601,2017.0,120.275,-23.436,-23.419,-23.817,0.203,0.0,325414
032607,2017.0,81.254,-36.133,-35.938,-33.877,0.421,0.0,325414
032608,2017.0,331.798,,,,0.0,,81219
032610,2017.0,1473.309,104.553,182.439,2.163,280.043,1247.424,333318
032615,2017.0,125.203,9.734,10.767,7.012,3.78,47.493,611691
032616,2017.0,,,,,,,525910
032617,2017.0,,,,,,,525910
032619,2017.0,3393.133,88.435,88.731,54.684,5.354,142.067,522110
032619,2017.0,3393.133,,,,5.354,,522110
032625,2017.0,1322.36,237.425,240.891,166.452,16.637,606.001,519130
032626,2017.0,,,,,,,525910
032627,2017.0,,,,,,,525910
032628,2017.0,,,,,,,525910
032629,2017.0,,,,,,,525910
032630,2017.0,,,,,,,525910
032631,2017.0,,,,,,,525910
032632,2017.0,,,,,,,525910
032633,2017.0,,,,,,,525910
032638,2017.0,67.891,0.7,0.971,-0.318,2.34,36.506,333242
032639,2017.0,1321.036,93.886,143.48,82.2,139.209,908.357,519130
032640,2017.0,149.329,-23.507,-23.422,-29.139,0.208,0.0,325414
032641,2017.0,506.433,9.943,20.163,-7.592,3.018,186.056,518210
032647,2017.0,14.374,-1.683,-1.019,-9.859,0.009,0.495,522220
032648,2017.0,,,,,,,525910
032649,2017.0,,,,,,,525910
032653,2017.0,,,,,,,525910
032654,2017.0,294.102,-26.678,-25.791,-31.066,2.915,222.211,519130
032655,2017.0,,,,,,,525910
032656,2017.0,,,,,,,525910
032657,2017.0,346.075,-0.086,-0.086,-0.086,0.0,0.0,999990
032658,2017.0,,,,,,,525910
032659,2017.0,,,,,,,525910
032660,2017.0,,,,,,,525910
032665,2017.0,856.035,19.589,20.552,3.032,9.741,72.42,522110
032665,2017.0,856.035,,,,9.741,,522110
032668,2017.0,,,,,,,525910
032669,2017.0,,,,,,,525910
032670,2017.0,1223.0,,,,279.0,,423510
032674,2017.0,66.954,-23.234,-22.814,-23.234,1.691,0.0,325414
032675,2017.0,223.283,-1.565,7.853,-6.253,29.192,111.888,519130
032676,2017.0,74.045,-5.992,-5.972,-8.825,46.629,0.09,324110
032677,2017.0,83.171,3.552,7.26,-6.701,2.503,103.678,519130
032681,2017.0,,,,,,,525910
032682,2017.0,25.036,-2.511,-2.437,-7.871,0.275,0.944,325412
032685,2017.0,0.077,,,,0.0,,621420
032688,2017.0,257.205,31.64,39.295,-0.594,26.733,977.139,454110
032689,2017.0,,,,,,,525910
032690,2017.0,,,,,,,525910
032692,2017.0,,,,,,,525910
032693,2017.0,,,,,,,525910
032694,2017.0,,,,,,,525910
032698,2017.0,2961.958,79.804,81.445,37.977,7.043,139.344,522120
032698,2017.0,2961.958,,,,7.043,,522120
032699,2017.0,,,,,,,525910
032700,2017.0,,,,,,,525910
032701,2017.0,,,,,,,525910
032702,2017.0,,,,,,,525910
032703,2017.0,,,,,,,525910
032704,2017.0,,,,,,,525910
032705,2017.0,,,,,,,525910
032715,2017.0,52.024,-8.997,-8.587,-10.902,1.049,12.998,325414
032720,2017.0,,,,,,,525910
032721,2017.0,0.216,-9.919,-9.919,-10.498,0.0,0.0,511210
032724,2017.0,,,,,,,525910
032725,2017.0,,,,,,,525910
032736,2017.0,301.853,,,,0.0,,999990
032741,2017.0,188.822,-15.171,-9.587,-24.619,1.165,125.258,519130
032742,2017.0,,,,,,,525910
032743,2017.0,,,,,,,525910
032744,2017.0,,,,,,,525910
032746,2017.0,19.45,-23.539,-22.065,-23.722,11.099,16.324,236118
032748,2017.0,2273.007,128.661,226.527,144.492,64.822,1596.45,531210
032749,2017.0,13.278,-11.343,-11.3,-11.197,0.207,0.0,325414
032750,2017.0,2263.896,73.107,76.005,36.941,9.702,857.968,522291
032751,2017.0,1411.683,82.586,,80.103,0.0,156.506,531120
032755,2017.0,,,,,,,525910
032756,2017.0,,,,,,,525910
032763,2017.0,5704.38,77.084,79.987,69.384,22.452,181.745,522110
032763,2017.0,5704.38,,,,22.452,,522110
032764,2017.0,,,,,,,525910
032765,2017.0,,,,,,,525910
032766,2017.0,,,,,,,525910
032767,2017.0,235648.0,1872.0,1969.0,850.0,0.0,12514.0,524113
032771,2017.0,1410.742,27.829,109.121,-147.702,1123.812,445.942,531120
032772,2017.0,,,,,,,525910
032775,2017.0,486.721,-90.14,-87.058,-88.185,14.923,0.0,325414
032776,2017.0,,,,,,,525910
032777,2017.0,,,,,,,525910
032779,2017.0,,,,,,,525910
032780,2017.0,,,,,,,525910
032781,2017.0,,,,,,,525910
032786,2017.0,,,,,,,525910
032792,2017.0,91.779,-26.005,-25.523,-27.019,1.875,22.874,334510
032795,2017.0,203.494,-32.744,-32.724,-32.744,0.165,0.0,325412
032799,2017.0,538.493,40.822,58.341,24.62,88.392,434.169,212399
032800,2017.0,342.851,36.299,48.447,17.501,36.981,326.057,4481
032804,2017.0,320.246,9.963,24.779,-11.346,13.226,352.952,541410
032805,2017.0,,,,,,,525910
032809,2017.0,490.636,37.579,56.475,25.802,13.814,357.747,621999
032813,2017.0,,,,,,,525910
032819,2017.0,17.518,5.809,6.639,4.946,8.753,21.172,339999
032820,2017.0,,,,,,,525910
032821,2017.0,,,,,,,525910
032822,2017.0,13.844,3.469,3.491,3.271,0.103,26.666,111411
032824,2017.0,178.259,-25.638,-21.035,-26.369,8.429,75.048,522293
032838,2017.0,,,,,,,525910
032843,2017.0,3801.214,352.831,490.961,63.491,74.483,1575.153,4881
032845,2017.0,,,,,,,525910
032846,2017.0,2.983,-1.728,-1.726,-1.856,0.025,0.0,325414
032851,2017.0,16.917,-0.384,0.453,0.097,1.582,27.538,334111
032852,2017.0,170.748,9.005,15.485,-8.504,42.003,110.746,621512
032855,2017.0,5898.0,284.0,610.0,-182.0,200.0,3272.0,511210
032857,2017.0,,,,,,,525910
032858,2017.0,24.784,-19.09,-19.051,-21.214,0.278,0.0,325414
032860,2017.0,37.691,8.824,11.367,8.176,20.69,46.928,621999
032861,2017.0,5.643,-5.132,-5.107,-5.13,0.028,0.0,325414
032867,2017.0,,,,,,,525910
032868,2017.0,,,,,,,525910
032869,2017.0,,,,,,,525910
032871,2017.0,13.741,-0.35,-0.35,-0.358,12.107,0.0,523910
032872,2017.0,7.658,1.633,1.762,1.188,1.489,7.019,325412
032875,2017.0,0.242,,,,0.0,0.0,999990
032876,2017.0,0.335,,,,0.0,,999990
032878,2017.0,12.915,-1.359,-1.301,-0.942,0.084,7.346,511210
032879,2017.0,1457.8,64.2,172.7,-40.4,264.9,1802.5,4539
032881,2017.0,,,,,,,525910
032882,2017.0,,,,,,,525910
032883,2017.0,,,,,,,525910
032884,2017.0,1278.874,-8.192,7.378,144.555,3.288,512.117,518210
032886,2017.0,6853.7,438.4,650.6,151.3,686.2,3041.7,333612
032888,2017.0,,,,,,,525910
032889,2017.0,66.867,-29.593,-29.585,-29.076,0.028,4.582,325414
032894,2017.0,76.193,-51.957,-51.509,-52.118,2.429,0.0,325414
032895,2017.0,56.192,-42.671,-42.471,-42.425,0.25,0.0,325414
032897,2017.0,15.315,-25.401,-24.93,-31.568,2.314,0.174,325412
032898,2017.0,0.245,,,,0.0,,999990
032899,2017.0,55.193,-18.882,-18.877,-33.778,0.039,0.0,325414
032901,2017.0,33.526,-13.356,-13.356,-23.754,0.0,0.0,325414
032908,2017.0,,,,,,,325414
032909,2017.0,0.807,,,,0.0,,999990
032919,2017.0,152.233,-11.726,-11.508,-4.48,0.0,0.0,325412
032922,2017.0,19.258,-0.982,-0.982,-0.982,18.676,0.0,212221
032930,2017.0,17014.82,410.86,2274.159,342.627,3225.128,4315.502,561621
032935,2017.0,100.758,-20.099,-17.071,-19.641,7.319,130.365,519130
032936,2017.0,225.246,27.968,28.539,25.772,4.42,314.91,334519
032938,2017.0,266.456,89.863,113.134,66.547,94.654,341.191,333132
032940,2017.0,0.469,,,,0.0,,999990
032941,2017.0,1.355,-4.537,-4.536,-4.539,0.004,0.0,325414
032946,2017.0,0.191,,,,0.0,,999990
032961,2017.0,,,,,,,325412
032978,2017.0,0.389,,,,0.0,,999990
032980,2017.0,2395.245,145.07,,-0.608,,1543.298,531120
033002,2017.0,0.16,,,,0.0,,999990
033011,2017.0,12.646,-3.156,-2.253,-3.365,11.612,1.358,999990
033037,2017.0,182.902,-24.846,-18.006,-35.46,13.139,125.717,518210
033038,2017.0,0.234,,,,0.0,,999990
